departure,return,price,departure_airport,arrival_airport,trip_days,DepartureCity,DepartureCountry,ArrivalCity,ArrivalCountry,route,price_yesterday,price_change_percent,Round_Trip_Link
2026-01-20,2026-02-05,3042,KRK,CUN,16,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-01-20&inboundDate=2026-02-05&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-21,2026-02-05,3042,KRK,CUN,15,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-01-21&inboundDate=2026-02-05&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-11,2026-02-23,3042,KRK,CUN,12,Kraków,Polska,Cancún,Meksyk,KRK - CUN,2981.0,2.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-02-11&inboundDate=2026-02-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-22,2026-02-05,3042,KRK,CUN,14,Kraków,Polska,Cancún,Meksyk,KRK - CUN,2981.0,2.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-01-22&inboundDate=2026-02-05&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-21,2026-02-02,3042,KRK,CUN,12,Kraków,Polska,Cancún,Meksyk,KRK - CUN,2981.0,2.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-01-21&inboundDate=2026-02-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-22,2026-02-02,3042,KRK,CUN,11,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-01-22&inboundDate=2026-02-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-03,2026-02-19,3042,KRK,CUN,16,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-02-03&inboundDate=2026-02-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-19,2026-02-04,3042,KRK,CUN,16,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-01-19&inboundDate=2026-02-04&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-28,2026-02-09,3042,KRK,CUN,12,Kraków,Polska,Cancún,Meksyk,KRK - CUN,2981.0,2.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-01-28&inboundDate=2026-02-09&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-26,2026-02-05,3042,KRK,CUN,10,Kraków,Polska,Cancún,Meksyk,KRK - CUN,2981.0,2.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-01-26&inboundDate=2026-02-05&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-24,2026-02-09,3085,KRK,CUN,16,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-01-24&inboundDate=2026-02-09&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-26,2026-03-11,3042,KRK,CUN,13,Kraków,Polska,Cancún,Meksyk,KRK - CUN,2981.0,2.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-02-26&inboundDate=2026-03-11&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-26,2026-03-12,3042,KRK,CUN,14,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3013.0,0.96,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-02-26&inboundDate=2026-03-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-25,2026-03-12,3042,KRK,CUN,15,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3013.0,0.96,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-02-25&inboundDate=2026-03-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-25,2026-03-11,3042,KRK,CUN,14,Kraków,Polska,Cancún,Meksyk,KRK - CUN,2981.0,2.05,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-02-25&inboundDate=2026-03-11&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-24,2026-03-12,3042,KRK,CUN,16,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3013.0,0.96,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-02-24&inboundDate=2026-03-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-28,2026-03-11,3085,KRK,CUN,11,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-02-28&inboundDate=2026-03-11&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-01,2026-03-12,3085,KRK,CUN,11,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-01&inboundDate=2026-03-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-01,2026-03-11,3085,KRK,CUN,10,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-01&inboundDate=2026-03-11&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-28,2026-03-12,3085,KRK,CUN,12,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-02-28&inboundDate=2026-03-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-24,2026-03-11,3167,KRK,CUN,15,Kraków,Polska,Cancún,Meksyk,KRK - CUN,2981.0,6.24,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-02-24&inboundDate=2026-03-11&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-04,2026-03-16,3317,KRK,CUN,12,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-04&inboundDate=2026-03-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-01,2026-03-16,3360,KRK,CUN,15,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-01&inboundDate=2026-03-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-28,2026-03-16,3360,KRK,CUN,16,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-02-28&inboundDate=2026-03-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-18,3408,KRK,CUN,12,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-06&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-13,2026-03-24,3408,KRK,CUN,11,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3211.0,6.14,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-13&inboundDate=2026-03-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-11,2026-03-24,3408,KRK,CUN,13,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3211.0,6.14,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-11&inboundDate=2026-03-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-07,2026-03-20,3408,KRK,CUN,13,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3211.0,6.14,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-07&inboundDate=2026-03-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-19,3408,KRK,CUN,13,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-06&inboundDate=2026-03-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-14,2026-03-24,3408,KRK,CUN,10,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3211.0,6.14,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-14&inboundDate=2026-03-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-17,3408,KRK,CUN,11,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3211.0,6.14,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-06&inboundDate=2026-03-17&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-26,2026-03-13,3408,KRK,CUN,15,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3211.0,6.14,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-02-26&inboundDate=2026-03-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-19,2026-04-02,3317,KRK,CUN,14,Kraków,Polska,Cancún,Meksyk,KRK - CUN,2981.0,11.27,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-19&inboundDate=2026-04-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-23,2026-04-02,3317,KRK,CUN,10,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-23&inboundDate=2026-04-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-22,2026-04-02,3360,KRK,CUN,11,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-22&inboundDate=2026-04-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-20,2026-04-02,3360,KRK,CUN,13,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3200.0,5.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-20&inboundDate=2026-04-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-21,2026-04-02,3360,KRK,CUN,12,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-21&inboundDate=2026-04-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-03,2026-04-19,3402,KRK,CUN,16,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-03&inboundDate=2026-04-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-09,2026-04-22,3428,KRK,CUN,13,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-09&inboundDate=2026-04-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-08,2026-04-22,3433,KRK,CUN,14,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-08&inboundDate=2026-04-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-15,2026-04-27,3436,KRK,CUN,12,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3270.0,5.08,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-15&inboundDate=2026-04-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-16,2026-04-27,3446,KRK,CUN,11,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3251.0,6.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-16&inboundDate=2026-04-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-17,2026-04-29,3446,KRK,CUN,12,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-17&inboundDate=2026-04-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-09,2026-04-23,3446,KRK,CUN,14,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-09&inboundDate=2026-04-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-16,2026-04-29,3448,KRK,CUN,13,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-16&inboundDate=2026-04-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-07,2026-04-22,3448,KRK,CUN,15,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3270.0,5.44,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-07&inboundDate=2026-04-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-15,2026-04-26,3450,KRK,CUN,11,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3270.0,5.5,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-15&inboundDate=2026-04-26&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-13,2026-04-23,3457,KRK,CUN,10,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3270.0,5.72,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-13&inboundDate=2026-04-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-07,2026-04-23,3457,KRK,CUN,16,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3270.0,5.72,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-07&inboundDate=2026-04-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-08,2026-04-23,3461,KRK,CUN,15,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3270.0,5.84,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-08&inboundDate=2026-04-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-17,2026-04-28,3472,KRK,CUN,11,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-17&inboundDate=2026-04-28&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-17,2026-04-27,3472,KRK,CUN,10,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-17&inboundDate=2026-04-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-19,2026-04-04,3485,KRK,CUN,16,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-03-19&inboundDate=2026-04-04&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-11,3317,KRK,CUN,13,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3271.0,1.41,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-28&inboundDate=2026-05-11&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-09,3407,KRK,CUN,11,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-28&inboundDate=2026-05-09&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-13,3407,KRK,CUN,15,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-28&inboundDate=2026-05-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-14,3407,KRK,CUN,16,Kraków,Polska,Cancún,Meksyk,KRK - CUN,3271.0,4.16,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-28&inboundDate=2026-05-14&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-12,3407,KRK,CUN,14,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-28&inboundDate=2026-05-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-21,2026-05-02,3408,KRK,CUN,11,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-21&inboundDate=2026-05-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-21,2026-05-07,3408,KRK,CUN,16,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-21&inboundDate=2026-05-07&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-21,2026-05-06,3408,KRK,CUN,15,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-21&inboundDate=2026-05-06&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-21,2026-05-05,3408,KRK,CUN,14,Kraków,Polska,Cancún,Meksyk,KRK - CUN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=cun&outboundDate=2026-04-21&inboundDate=2026-05-05&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-23,3814,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3087.0,23.55,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2025-12-09&inboundDate=2025-12-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-21,3814,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2025-12-09&inboundDate=2025-12-21&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-25,3814,KRK,HAN,16,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2025-12-09&inboundDate=2025-12-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-24,3929,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3087.0,27.28,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2025-12-09&inboundDate=2025-12-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-06,2025-12-18,4079,KRK,HAN,12,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2025-12-06&inboundDate=2025-12-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-06,2025-12-16,4079,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2025-12-06&inboundDate=2025-12-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-06,2025-12-17,4079,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2025-12-06&inboundDate=2025-12-17&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-19,4095,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2025-12-09&inboundDate=2025-12-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-06,2025-12-21,4121,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2025-12-06&inboundDate=2025-12-21&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-14,2026-01-28,3406,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-14&inboundDate=2026-01-28&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-13,2026-01-28,3406,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3247.0,4.9,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-13&inboundDate=2026-01-28&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-13,2026-01-29,3406,KRK,HAN,16,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3247.0,4.9,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-13&inboundDate=2026-01-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-13,2026-01-27,3406,KRK,HAN,14,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3087.0,10.33,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-13&inboundDate=2026-01-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-14,2026-01-27,3406,KRK,HAN,13,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3165.0,7.61,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-14&inboundDate=2026-01-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-14,2026-01-29,3406,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3325.0,2.44,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-14&inboundDate=2026-01-29&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-12,2026-01-28,3406,KRK,HAN,16,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3247.0,4.9,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-12&inboundDate=2026-01-28&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-12,2026-01-22,3406,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3087.0,10.33,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-12&inboundDate=2026-01-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-12,2026-01-27,3406,KRK,HAN,15,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3087.0,10.33,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-12&inboundDate=2026-01-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-11,2026-01-21,3449,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3087.0,11.73,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-11&inboundDate=2026-01-21&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-12,2026-01-25,3449,KRK,HAN,13,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3289.0,4.86,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-12&inboundDate=2026-01-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-11,2026-01-27,3449,KRK,HAN,16,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3087.0,11.73,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-11&inboundDate=2026-01-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-12,2026-01-23,3449,KRK,HAN,11,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3289.0,4.86,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-12&inboundDate=2026-01-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-13,2026-01-23,3449,KRK,HAN,10,Kraków,Polska,Hanoi,Wietnam,KRK - HAN,3289.0,4.86,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=krk&destination=han&outboundDate=2026-01-13&inboundDate=2026-01-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
