Outbound From,Destination,ArrivalCountry,Inbound To,Departure Date,Return Date,Trip Duration (Days),Total Price,IATA_Departure,IATA_Destination,IATA_Return,AvgPrice,z_score,price_yesterday,price_change_percent
Poznan,Edinburgh,Scotland,Krakow,2025-10-01,2025-10-08,7,554.0,POZ,EDI,KRK,486.22429906542055,1.1878771120914622,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-12-09,2025-12-11,2,554.0,POZ,EDI,WRO,496.6497175141243,0.7393436001990562,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-03,2025-12-06,3,554.0,POZ,EDI,POZ,496.6497175141243,0.7393436001990562,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-12-08,2025-12-11,3,554.0,POZ,EDI,WRO,496.6497175141243,0.7393436001990562,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-08-26,2025-09-01,6,555.0,POZ,EDI,WRO,816.3622448979592,-1.234784265341931,,0.0
Poznan,Dublin,Ireland,Warsaw,2025-10-29,2025-11-04,6,555.0,POZ,DUB,WAW,325.89903846153845,2.4805605272395317,,0.0
Poznan,Dublin,Ireland,Warsaw,2025-10-29,2025-11-03,5,555.0,POZ,DUB,WAW,325.89903846153845,2.4805605272395317,,0.0
Poznan,Dublin,Ireland,Warsaw,2025-12-22,2025-12-29,7,555.0,POZ,DUB,WAW,514.6474820143885,0.660012177040693,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-10-17,2025-10-20,3,555.0,POZ,EDI,POZ,486.22429906542055,1.2054037048925912,,0.0
Poznan,Dublin,Ireland,Warsaw,2025-10-29,2025-11-01,3,555.0,POZ,DUB,WAW,325.89903846153845,2.4805605272395317,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-10-18,2025-10-24,6,556.0,POZ,EDI,KRK,486.22429906542055,1.22293029769372,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-09-23,2025-09-27,4,556.0,POZ,EDI,GDN,486.62331838565024,1.1530046039246413,,0.0
Poznan,Manchester,United Kingdom,Wroclaw,2025-12-19,2025-12-23,4,556.0,POZ,MAN,WRO,512.8937198067633,0.44489235538582567,,0.0
Poznan,Manchester,United Kingdom,Wroclaw,2025-12-21,2025-12-23,2,556.0,POZ,MAN,WRO,512.8937198067633,0.44489235538582567,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-10-19,2025-10-24,5,556.0,POZ,EDI,GDN,486.22429906542055,1.22293029769372,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-10-22,2025-10-24,2,556.0,POZ,EDI,KRK,486.22429906542055,1.22293029769372,,0.0
Poznan,Dublin,Ireland,Katowice,2025-11-01,2025-11-07,6,556.0,POZ,DUB,KTW,493.9520958083832,0.8951375620470066,,0.0
Poznan,Dublin,Ireland,Katowice,2025-12-21,2025-12-26,5,556.0,POZ,DUB,KTW,514.6474820143885,0.6763683354661978,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-12-24,2025-12-29,5,557.0,POZ,EDI,WRO,496.6497175141243,0.778018750598593,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-10,2025-12-14,4,557.0,POZ,EDI,POZ,496.6497175141243,0.778018750598593,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-12-25,2025-12-29,4,557.0,POZ,EDI,WRO,496.6497175141243,0.778018750598593,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-05,2025-09-10,5,557.0,POZ,EDI,KRK,486.62331838565024,1.169624087259603,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-09-09,2025-09-11,2,557.0,POZ,EDI,GDN,486.62331838565024,1.169624087259603,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-12-04,2025-12-09,5,557.0,POZ,EDI,KRK,496.6497175141243,0.778018750598593,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-08,2025-12-14,6,557.0,POZ,EDI,POZ,496.6497175141243,0.778018750598593,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-02,2025-12-07,5,557.0,POZ,EDI,POZ,496.6497175141243,0.778018750598593,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-03,2025-12-07,4,557.0,POZ,EDI,POZ,496.6497175141243,0.778018750598593,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-10-08,2025-10-12,4,557.0,POZ,EDI,POZ,486.22429906542055,1.2404568904948488,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-09,2025-12-14,5,557.0,POZ,EDI,POZ,496.6497175141243,0.778018750598593,,0.0
Poznan,Glasgow,Scotland,Wroclaw,2025-10-19,2025-10-22,3,558.0,POZ,GLA,WRO,796.5885167464115,-1.9021437173418758,,0.0
Poznan,Glasgow,Scotland,Wroclaw,2025-09-30,2025-10-05,5,558.0,POZ,GLA,WRO,918.0622406639004,-2.6911181412952208,,0.0
Poznan,Glasgow,Scotland,Wroclaw,2025-09-28,2025-10-05,7,558.0,POZ,GLA,WRO,918.0622406639004,-2.6911181412952208,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-11-27,2025-12-01,4,558.0,POZ,EDI,GDN,435.7281105990783,1.7487772842546994,,0.0
Poznan,Glasgow,Scotland,Wroclaw,2025-10-01,2025-10-05,4,558.0,POZ,GLA,WRO,796.5885167464115,-1.9021437173418758,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-04,2025-12-08,4,559.0,POZ,DUB,WRO,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Poznan,2025-12-11,2025-12-15,4,559.0,POZ,DUB,POZ,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-11,2025-12-15,4,559.0,POZ,DUB,WRO,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-11-05,2025-11-10,5,559.0,POZ,DUB,GDN,493.9520958083832,0.9384172299282602,,0.0
Poznan,Dublin,Ireland,Poznan,2025-11-05,2025-11-08,3,559.0,POZ,DUB,POZ,493.9520958083832,0.9384172299282602,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-11-05,2025-11-08,3,559.0,POZ,DUB,GDN,493.9520958083832,0.9384172299282602,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-11-05,2025-11-07,2,559.0,POZ,DUB,GDN,493.9520958083832,0.9384172299282602,,0.0
Poznan,Dublin,Ireland,Poznan,2025-11-05,2025-11-10,5,559.0,POZ,DUB,POZ,493.9520958083832,0.9384172299282602,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-11-09,2025-11-14,5,559.0,POZ,DUB,GDN,493.9520958083832,0.9384172299282602,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-26,2025-11-01,6,559.0,POZ,DUB,GDN,325.89903846153845,2.5238700011165864,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-26,2025-11-01,6,559.0,POZ,DUB,POZ,325.89903846153845,2.5238700011165864,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-09-26,2025-10-03,7,559.0,POZ,EDI,POZ,486.62331838565024,1.2028630539295269,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-26,2025-12-30,4,559.0,POZ,DUB,WRO,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-31,2025-11-03,3,559.0,POZ,DUB,POZ,325.89903846153845,2.5238700011165864,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-31,2025-11-07,7,559.0,POZ,DUB,GDN,325.89903846153845,2.5238700011165864,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-31,2025-11-03,3,559.0,POZ,DUB,GDN,325.89903846153845,2.5238700011165864,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-31,2025-11-06,6,559.0,POZ,DUB,GDN,325.89903846153845,2.5238700011165864,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-10-25,2025-11-01,7,559.0,POZ,DUB,GDN,325.89903846153845,2.5238700011165864,,0.0
Poznan,Dublin,Ireland,Poznan,2025-10-25,2025-11-01,7,559.0,POZ,DUB,POZ,325.89903846153845,2.5238700011165864,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-12-05,2025-12-07,2,559.0,POZ,DUB,GDN,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-05,2025-12-08,3,559.0,POZ,DUB,WRO,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-05,2025-12-09,4,559.0,POZ,DUB,WRO,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Poznan,2025-12-04,2025-12-08,4,559.0,POZ,DUB,POZ,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-12-04,2025-12-07,3,559.0,POZ,DUB,GDN,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Poznan,2025-12-04,2025-12-06,2,559.0,POZ,DUB,POZ,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-04,2025-12-09,5,559.0,POZ,DUB,WRO,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Poznan,2025-12-05,2025-12-08,3,559.0,POZ,DUB,POZ,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Poznan,2025-11-27,2025-12-01,4,559.0,POZ,DUB,POZ,493.9520958083832,0.9384172299282602,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-11-30,2025-12-07,7,559.0,POZ,DUB,GDN,493.9520958083832,0.9384172299282602,,0.0
Poznan,Dublin,Ireland,Poznan,2025-11-30,2025-12-06,6,559.0,POZ,DUB,POZ,493.9520958083832,0.9384172299282602,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-11-27,2025-12-01,4,559.0,POZ,DUB,GDN,493.9520958083832,0.9384172299282602,,0.0
Poznan,Dublin,Ireland,Poznan,2025-12-12,2025-12-15,3,559.0,POZ,DUB,POZ,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-12,2025-12-15,3,559.0,POZ,DUB,WRO,514.6474820143885,0.7254368107427122,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-10-13,2025-10-20,7,559.0,POZ,EDI,POZ,486.22429906542055,1.2755100760971065,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-07,2025-12-09,2,559.0,POZ,DUB,WRO,514.6474820143885,0.7254368107427122,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-11-05,2025-11-09,4,559.0,POZ,DUB,GDN,493.9520958083832,0.9384172299282602,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-09-06,2025-09-10,4,559.0,POZ,EDI,POZ,486.62331838565024,1.2028630539295269,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-09-01,2025-09-04,3,560.0,POZ,EDI,GDN,486.62331838565024,1.2194825372644886,,0.0
Poznan,Dublin,Ireland,Poznan,2025-12-01,2025-12-07,6,560.0,POZ,DUB,POZ,514.6474820143885,0.7417929691682169,,0.0
Poznan,Dublin,Ireland,Poznan,2025-12-06,2025-12-13,7,560.0,POZ,DUB,POZ,514.6474820143885,0.7417929691682169,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-10-17,2025-10-23,6,560.0,POZ,EDI,GDN,486.22429906542055,1.2930366688982353,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-09-17,2025-09-23,6,560.0,POZ,EDI,WRO,486.62331838565024,1.2194825372644886,,0.0
Poznan,Dublin,Ireland,Poznan,2025-12-01,2025-12-04,3,560.0,POZ,DUB,POZ,514.6474820143885,0.7417929691682169,,0.0
Poznan,Dublin,Ireland,Poznan,2025-12-13,2025-12-17,4,560.0,POZ,DUB,POZ,514.6474820143885,0.7417929691682169,,0.0
Poznan,Dublin,Ireland,Poznan,2025-12-13,2025-12-18,5,560.0,POZ,DUB,POZ,514.6474820143885,0.7417929691682169,,0.0
Poznan,Dublin,Ireland,Poznan,2025-12-08,2025-12-14,6,560.0,POZ,DUB,POZ,514.6474820143885,0.7417929691682169,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-10-01,2025-10-07,6,560.0,POZ,EDI,KRK,486.22429906542055,1.2930366688982353,,0.0
Poznan,Dublin,Ireland,Poznan,2025-12-08,2025-12-13,5,560.0,POZ,DUB,POZ,514.6474820143885,0.7417929691682169,,0.0
Poznan,Dublin,Ireland,Poznan,2025-11-29,2025-12-04,5,560.0,POZ,DUB,POZ,493.9520958083832,0.952843785888678,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-10-19,2025-10-25,6,561.0,POZ,EDI,KRK,486.22429906542055,1.3105632616993643,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-10-27,2025-10-30,3,561.0,POZ,EDI,GDN,486.22429906542055,1.3105632616993643,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-09-06,2025-09-12,6,561.0,POZ,EDI,GDN,486.62331838565024,1.2361020205994506,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-15,2025-09-18,3,561.0,POZ,EDI,KRK,486.62331838565024,1.2361020205994506,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-10-18,2025-10-21,3,561.0,POZ,EDI,POZ,486.22429906542055,1.3105632616993643,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-12-23,2025-12-26,3,561.0,POZ,EDI,KRK,496.6497175141243,0.8295856177979756,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-08-30,2025-09-04,5,562.0,POZ,EDI,KRK,816.3622448979592,-1.2017133454744953,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-02,2025-12-04,2,562.0,POZ,EDI,POZ,496.6497175141243,0.8424773345978211,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-10-19,2025-10-25,6,562.0,POZ,EDI,WRO,486.22429906542055,1.328089854500493,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-12-11,2025-12-13,2,563.0,POZ,EDI,KRK,496.6497175141243,0.8553690513976668,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-12-07,2025-12-13,6,563.0,POZ,EDI,KRK,496.6497175141243,0.8553690513976668,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-01,2025-12-04,3,564.0,POZ,DUB,WRO,514.6474820143885,0.8072176028702361,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-02,2025-12-07,5,564.0,POZ,DUB,WRO,514.6474820143885,0.8072176028702361,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-03,2025-12-07,4,564.0,POZ,DUB,WRO,514.6474820143885,0.8072176028702361,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-06,2025-12-10,4,564.0,POZ,DUB,WRO,514.6474820143885,0.8072176028702361,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-01,2025-12-06,5,564.0,POZ,DUB,WRO,514.6474820143885,0.8072176028702361,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-08,2025-12-11,3,564.0,POZ,DUB,WRO,514.6474820143885,0.8072176028702361,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-08,2025-12-10,2,564.0,POZ,DUB,WRO,514.6474820143885,0.8072176028702361,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-27,2025-12-29,2,564.0,POZ,DUB,WRO,514.6474820143885,0.8072176028702361,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-11-29,2025-12-06,7,564.0,POZ,DUB,WRO,493.9520958083832,1.0105500097303495,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-11-29,2025-12-04,5,564.0,POZ,DUB,WRO,493.9520958083832,1.0105500097303495,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-12-22,2025-12-29,7,564.0,POZ,MAN,GDN,512.8937198067633,0.5274589518801581,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-12-24,2025-12-29,5,564.0,POZ,MAN,GDN,512.8937198067633,0.5274589518801581,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-06,2025-12-11,5,564.0,POZ,DUB,WRO,514.6474820143885,0.8072176028702361,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-29,2025-10-06,7,564.0,POZ,EDI,KRK,486.62331838565024,1.2859604706043362,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-12-25,2025-12-29,4,564.0,POZ,MAN,GDN,512.8937198067633,0.5274589518801581,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-08-26,2025-08-30,4,565.0,POZ,EDI,WRO,816.3622448979592,-1.1875400941027372,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-12-26,2025-12-30,4,565.0,POZ,EDI,WRO,496.6497175141243,0.8811524849973581,,0.0
Poznan,Manchester,United Kingdom,Krakow,2025-12-05,2025-12-11,6,565.0,POZ,MAN,KRK,512.8937198067633,0.5377797764419496,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-10-05,2025-10-11,6,565.0,POZ,EDI,WRO,486.22429906542055,1.3806696329038797,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-10-14,2025-10-16,2,565.0,POZ,EDI,KRK,486.22429906542055,1.3806696329038797,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-29,2025-12-01,2,565.0,POZ,EDI,KRK,435.7281105990783,1.8488938445676262,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-08-30,2025-09-01,2,565.0,POZ,EDI,GDN,816.3622448979592,-1.1875400941027372,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-26,2025-12-30,4,565.0,POZ,EDI,POZ,496.6497175141243,0.8811524849973581,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-10-19,2025-10-26,7,566.0,POZ,EDI,GDN,486.22429906542055,1.3981962257050085,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-09-05,2025-09-11,6,566.0,POZ,EDI,GDN,486.62331838565024,1.31919943727426,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-12-23,2025-12-29,6,566.0,POZ,EDI,GDN,496.6497175141243,0.8940442017972037,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-27,2025-09-30,3,566.0,POZ,EDI,KRK,486.62331838565024,1.31919943727426,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-27,2025-10-04,7,566.0,POZ,EDI,KRK,486.62331838565024,1.31919943727426,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-26,2025-10-01,5,566.0,POZ,EDI,KRK,486.62331838565024,1.31919943727426,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-12-20,2025-12-26,6,567.0,POZ,EDI,WRO,496.6497175141243,0.9069359185970494,,0.0
Poznan,Manchester,United Kingdom,Krakow,2025-12-23,2025-12-29,6,568.0,POZ,MAN,KRK,512.8937198067633,0.5687422501273243,,0.0
Poznan,Manchester,United Kingdom,Krakow,2025-12-28,2025-12-30,2,568.0,POZ,MAN,KRK,512.8937198067633,0.5687422501273243,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-10-31,2025-11-06,6,568.0,POZ,GLA,KRK,796.5885167464115,-1.822418852822784,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-10-30,2025-11-06,7,568.0,POZ,GLA,KRK,796.5885167464115,-1.822418852822784,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-12-24,2025-12-28,4,568.0,POZ,DUB,GDN,514.6474820143885,0.8726422365722553,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-10-07,2025-10-09,2,569.0,POZ,EDI,KRK,486.22429906542055,1.450776004108395,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-24,2025-09-28,4,569.0,POZ,EDI,KRK,486.62331838565024,1.3690578872791455,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-10-17,2025-10-24,7,569.0,POZ,EDI,POZ,486.22429906542055,1.450776004108395,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-22,2025-09-24,2,569.0,POZ,EDI,KRK,486.62331838565024,1.3690578872791455,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-08-29,2025-09-02,4,570.0,POZ,EDI,KRK,816.3622448979592,-1.1639180084831402,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-05,2025-12-07,2,570.0,POZ,DUB,WRO,514.6474820143885,0.9053545534232649,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-10-18,2025-10-22,4,570.0,POZ,EDI,KRK,486.22429906542055,1.468302596909524,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-29,2025-12-03,4,570.0,POZ,EDI,KRK,435.7281105990783,1.920405673362574,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-12-22,2025-12-28,6,570.0,POZ,EDI,KRK,496.6497175141243,0.9456110689965862,,0.0
Poznan,Manchester,United Kingdom,Krakow,2025-11-28,2025-12-04,6,570.0,POZ,MAN,KRK,426.9375,1.265176328728621,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-10-20,2025-10-24,4,570.0,POZ,EDI,WRO,486.22429906542055,1.468302596909524,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-11-30,2025-12-07,7,570.0,POZ,DUB,WRO,493.9520958083832,1.0971093454928569,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-04,2025-12-07,3,570.0,POZ,DUB,WRO,514.6474820143885,0.9053545534232649,,0.0
Poznan,Dublin,Ireland,Katowice,2025-12-03,2025-12-05,2,570.0,POZ,DUB,KTW,514.6474820143885,0.9053545534232649,,0.0
Poznan,Dublin,Ireland,Katowice,2025-12-02,2025-12-05,3,570.0,POZ,DUB,KTW,514.6474820143885,0.9053545534232649,,0.0
Poznan,Dublin,Ireland,Katowice,2025-11-25,2025-12-01,6,570.0,POZ,DUB,KTW,493.9520958083832,1.0971093454928569,,0.0
Poznan,Dublin,Ireland,Katowice,2025-11-26,2025-12-01,5,570.0,POZ,DUB,KTW,493.9520958083832,1.0971093454928569,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-10-10,2025-10-17,7,571.0,POZ,EDI,GDN,486.22429906542055,1.4858291897106528,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-23,2025-09-26,3,571.0,POZ,EDI,KRK,486.62331838565024,1.4022968539490692,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-09-16,2025-09-20,4,571.0,POZ,EDI,WRO,486.62331838565024,1.4022968539490692,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-09-22,2025-09-27,5,571.0,POZ,EDI,WRO,486.62331838565024,1.4022968539490692,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-10-12,2025-10-17,5,571.0,POZ,EDI,KRK,486.22429906542055,1.4858291897106528,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-10-17,2025-10-23,6,572.0,POZ,EDI,WRO,486.22429906542055,1.5033557825117816,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-12-22,2025-12-26,4,572.0,POZ,EDI,WRO,496.6497175141243,0.9713945025962775,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-10-08,2025-10-13,5,573.0,POZ,EDI,WRO,486.22429906542055,1.5208823753129106,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-09-22,2025-09-24,2,573.0,POZ,EDI,POZ,486.62331838565024,1.435535820618993,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-10-18,2025-10-21,3,574.0,POZ,EDI,WRO,486.22429906542055,1.5384089681140394,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-10-22,2025-10-27,5,574.0,POZ,EDI,POZ,486.22429906542055,1.5384089681140394,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-09-16,2025-09-18,2,574.0,POZ,EDI,GDN,486.62331838565024,1.4521553039539548,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-01,2025-09-04,3,574.0,POZ,EDI,KRK,486.62331838565024,1.4521553039539548,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-10-07,2025-10-10,3,574.0,POZ,EDI,WRO,486.22429906542055,1.5384089681140394,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-11-02,2025-11-04,2,574.0,POZ,GLA,KRK,809.3734939759037,-1.582005723333052,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-10-18,2025-10-22,4,574.0,POZ,EDI,POZ,486.22429906542055,1.5384089681140394,,0.0
Poznan,Dublin,Ireland,Katowice,2025-12-02,2025-12-04,2,574.0,POZ,DUB,KTW,514.6474820143885,0.9707791871252841,,0.0
Poznan,Manchester,United Kingdom,Krakow,2025-12-05,2025-12-10,5,575.0,POZ,MAN,KRK,512.8937198067633,0.6409880220598652,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-09-22,2025-09-29,7,575.0,POZ,GLA,KRK,918.0622406639004,-2.5640595296572313,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-12-21,2025-12-23,2,575.0,POZ,MAN,POZ,512.8937198067633,0.6409880220598652,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-09-27,2025-09-29,2,575.0,POZ,GLA,KRK,918.0622406639004,-2.5640595296572313,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-26,2025-12-29,3,575.0,POZ,DUB,WRO,514.6474820143885,0.9871353455507889,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-11-28,2025-12-05,7,575.0,POZ,EDI,WRO,435.7281105990783,1.9919175021575217,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-12-19,2025-12-23,4,575.0,POZ,MAN,POZ,512.8937198067633,0.6409880220598652,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-08-26,2025-08-29,3,575.0,POZ,EDI,GDN,816.3622448979592,-1.1402959228635432,,0.0
Poznan,Dublin,Ireland,Katowice,2025-11-30,2025-12-05,5,576.0,POZ,DUB,KTW,493.9520958083832,1.183668681255364,,0.0
Poznan,Dublin,Ireland,Katowice,2025-11-27,2025-12-01,4,576.0,POZ,DUB,KTW,493.9520958083832,1.183668681255364,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-10-14,2025-10-20,6,577.0,POZ,GLA,KRK,796.5885167464115,-1.750666474755601,,0.0
Poznan,Dublin,Ireland,Wroclaw,2025-12-24,2025-12-27,3,577.0,POZ,DUB,WRO,514.6474820143885,1.0198476624017985,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-10-13,2025-10-20,7,577.0,POZ,GLA,KRK,796.5885167464115,-1.750666474755601,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-10-15,2025-10-20,5,577.0,POZ,GLA,KRK,796.5885167464115,-1.750666474755601,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-08,2025-09-10,2,577.0,POZ,EDI,KRK,486.62331838565024,1.5020137539588405,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-10-16,2025-10-20,4,577.0,POZ,GLA,KRK,796.5885167464115,-1.750666474755601,,0.0
Poznan,Manchester,United Kingdom,Wroclaw,2025-12-02,2025-12-08,6,578.0,POZ,MAN,WRO,512.8937198067633,0.6719504957452398,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-10-22,2025-10-27,5,578.0,POZ,EDI,KRK,486.22429906542055,1.6085153393185547,,0.0
Poznan,Manchester,United Kingdom,Wroclaw,2025-12-06,2025-12-08,2,578.0,POZ,MAN,WRO,512.8937198067633,0.6719504957452398,,0.0
Poznan,Manchester,United Kingdom,Wroclaw,2025-12-01,2025-12-08,7,578.0,POZ,MAN,WRO,512.8937198067633,0.6719504957452398,,0.0
